CMOR Dimensions,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CMOR table(s),CMOR dimension,output dimension name,description,standard name,long name,axis,units,index axis?,coords_attrib,bounds?,stored direction,valid_min,valid_max,type,positive,value,bounds _values,requested,bounds_ requested,tol_on_requests: variance from requested values that is tolerated,grid?
fx Amon Lmon LImon OImon aero day 6hrLev 6hrPlev 3hr Oclim Oyr Omon cfMon cfOff cfDay cf3hr,longitude,lon,,longitude,longitude,X,degrees_east,,,yes,increasing,0,360,double,,,,,,,
fx Amon Lmon LImon OImon aero day 6hrLev 6hrPlev 3hr Oclim Oyr Omon cfMon cfOff cfDay cf3hr,latitude,lat,,latitude,latitude,Y,degrees_north,,,yes,increasing,-90,90,double,,,,,,,
Amon,plevs,plev,There are 17 mandatory levels and up to 6 additional levels requested of models with sufficient resolution in the stratosphere.,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,100000. 92500. 85000. 70000. 60000. 50000. 40000. 30000. 25000. 20000. 15000. 10000. 7000. 5000. 3000. 2000. 1000.,,0.001,
day,plev8,plev,,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,100000. 85000. 70000. 50000. 25000. 10000. 5000. 1000.,,0.001,
6hrPlev,plev3,plev,,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,85000. 50000. 25000.,,0.001,
cfMon cfDay,plev7,plev,7 pressure layers defined by ISCCP simulator,air_pressure,pressure,Z,Pa,,,yes,decreasing,,,double,down,,,90000. 74000. 62000. 50000. 37500. 24500. 9000.,100000. 80000. 80000. 68000. 68000. 56000. 56000. 44000. 44000. 31000. 31000. 18000. 18000. 0.,0.001,
cfDay,p500,plev,500 hPa,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,50000.,,,,,
cfDay,p700,plev,700 hPa,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,70000.,,,,,
cfMon cfOff cf3hr,p220,plev,pressure layer of high-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,22000.,44000. 0.0,,,,
cfMon cfOff cf3hr,p560,plev,pressure layer of mid-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,56000.,68000. 44000.,,,,
cfMon cfOff cf3hr,p840,plev,pressure layer of low-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,84000.,100000. 68000.,,,,
Amon aero 6hrLev cfMon cfDay cf3hr cfSites,alevel,lev,generic atmospheric model vertical coordinate (nondimensional or dimensional),,atmospheric model level,Z,,ok,,yes,,,,double,up,,,,,,
Amon cfMon cfDay cf3hr cfSites,alevhalf,lev,atmospheric model half level,,atmospheric model half-level,Z,,ok,,no,,,,double,up,,,,,,
aero,alev1,lev,atmospheric model's lowest level,,lowest atmospheric model level,Z,,ok,,yes,,,,double,,,,,,,
cfMon cfOff cfDay cf3hr,alt40,alt40,CloudSat vertical coordinate heights,altitude,altitude,Z,m,,,yes,increasing,,,double,up,,,240. 720. 1200. 1680. 2160. 2640. 3120. 3600. 4080. 4560. 5040. 5520. 6000. 6480. 6960. 7440. 7920. 8400. 8880. 9360. 9840. 10320. 10800. 11280. 11760. 12240. 12720. 13200. 13680. 14160. 14640. 15120. 15600. 16080. 16560. 17040. 17520. 18000. 18480. 18960.,0. 480. 480. 960. 960. 1440. 1440. 1920. 1920. 2400. 2400. 2880. 2880. 3360. 3360. 3840. 3840. 4320. 4320. 4800. 4800. 5280. 5280. 5760. 5760. 6240. 6240. 6720. 6720. 7200. 7200. 7680. 7680. 8160. 8160. 8640. 8640. 9120. 9120. 9600. 9600. 10080. 10080. 10560. 10560. 11040. 11040. 11520. 11520. 12000. 12000. 12480. 12480. 12960. 12960. 13440. 13440. 13920. 13920. 14400. 14400. 14880. 14880. 15360. 15360. 15840. 15840. 16320. 16320. 16800. 16800. 17280. 17280. 17760. 17760. 18240. 18240. 18720. 18720. 19200.,0.001,
Oyr Amon Lmon LImon OImon aero day 3hr Omon cfMon cfOff cfDay cf3hr,time,time,for time-mean fields,time,time,T,days since ?,,,yes,increasing,,,double,,,,,,,
6hrLev 6hrPlev 3hr cf3hr cfSites,time1,time,synoptic times (for fields that are not time-means),time,time,T,days since ?,,,no,increasing,,,double,,,,,,,
Oclim Amon,time2,time,climatological times,time,time,T,days since ?,,,yes,increasing,,,double,,,,,,,
Amon day 3hr cf3hr cfSites,height2m,height,~2 m standard surface air temperature and surface humidity height,height,height,Z,m,,,no,increasing,1,10,double,up,2.,,,,,
Amon day 3hr cf3hr cfSites,height10m,height,~10 m standard wind speed height,height,height,Z,m,,,no,increasing,1,30,double,up,10.,,,,,
Lmon LImon,sdepth,depth,coordinate values for soil layers (depth),depth,depth,Z,m,,,yes,increasing,0,200,double,down,,,,,,
Lmon day 3hr,sdepth1,depth,coordinate value for topmost 0.1 meter layer of soil,depth,depth,Z,m,,,yes,increasing,0,0.2,double,down,0.05,0.0 0.1,,,,
cfMon cfDay,tau,tau,isccp optical depth categories,atmosphere_optical_thickness_due_to_cloud,cloud optical thickness,,1,,,yes,increasing,,,double,,,,0.15 0.8 2.45 6.5 16.2 41.5 100.,0.0 0.3 0.3 1.3 1.3 3.6 3.6 9.4 9.4 23.0 23.0 60.0 60.0 100000.,0.001,
cfOff cf3hr,scatratio,scatratio,15 bins of scattering ratio for the CALIPSO simulator CFAD,backscattering_ratio,lidar backscattering ratio,,1,,,yes,increasing,,,double,,,,0.005 0.605 2.1 4. 6. 8.5 12.5 17.5 22.5 27.5 35. 45. 55. 70. 50040.,0. 0.01 0.01 1.2 1.2 3. 3. 5. 5. 7. 7. 10. 10. 15. 15. 20. 20. 25. 25. 30. 30. 40. 40. 50. 50. 60. 60. 80. 80. 100000.,0.001,
cfOff cf3hr,dbze,dbze,15 bins of radar reflectivity for CloudSat simulator CFAD,equivalent_reflectivity_factor,CloudSat simulator equivalent radar reflectivity factor,,dBZ,,,yes,increasing,,,double,,,,-47.5 -42.5 -37.5 -32.5 -27.5 -22.5 -17.5 -12.5 -7.5 -2.5 2.5 7.5 12.5 17.5 22.5,-50. -45. -45. -40. -40. -35. -35. -30. -30. -25. -25. -20. -20. -15. -15. -10. -10. -5. -5. 0. 0. 5. 5. 10. 10. 15. 15. 20. 20. 25.,0.001,
cfMon cfOff cfDay cf3hr,sza5,sza,5 solar zenith angles for PARASOL reflectances,solar_zenith_angle,solar zenith angle,,degree,,,no,increasing,,,double,,,,0. 20. 40. 60. 80.,,0.001,
cfSites,site,site,an integer assigned to each of 119 stations (standard) and 73 stations (aquaplanet),,site index,,,ok,,no,,,,integer,,,,,,,yes
Omon,basin,basin,,region,ocean basin,,,,region,no,,,,character,,,,atlantic_arctic_ocean indian_pacific_ocean global_ocean,,,
Omon,rho,rho,potential density referenced to 2000 dbar,sea_water_potential_density,potential density referenced to 2000 dbar,Z,kg m-3,,,yes,increasing,,,double,down,,,,,,
fx Oclim Oyr Omon,olevel,lev,generic ocean model vertical coordinate (nondimensional or dimensional),,ocean model level,Z,,ok,,yes,,,,double,down,,,,,,
Omon,oline,line,opening passage strait channel etc.,region,ocean passage,,,,passage,no,,,,character,,,,barents_opening bering_strait canadian_archipelago denmark_strait drake_passage english_channel pacific_equatorial_undercurrent faroe_scotland_channel florida_bahamas_strait fram_strait iceland_faroe_channel indonesian_throughflow mozambique_channel taiwan_luzon_straits windward_passage,,,
cf3hr,location,loc,COSP profile in instantaneous curtain mode,,location index,,,ok,,no,increasing,,,integer,,,,,,,yes
Lmon,vegtype,type,plant functional type. Several plant functional types have been defined in the area_type table available at: cf-pcmdi.llnl.gov/documents/cf-standard-names/area-type-table/current/,area_type,plant functional type,,,,type_description,no,,,,character,,,,,,,
Lmon,typebare,type,,area_type,surface type,,,,type_description,no,,,,character,,bare_ground,,,,,
Lmon,typepdec,type,,area_type,surface type,,,,type_description,no,,,,character,,primary_deciduous_trees,,,,,
Lmon,typepever,type,,area_type,surface type,,,,type_description,no,,,,character,,primary_evergreen_trees,,,,,
Lmon,typesdec,type,,area_type,surface type,,,,type_description,no,,,,character,,secondary_decidous_trees,,,,,
Lmon,typesever,type,,area_type,surface type,,,,type_description,no,,,,character,,secondary_evergreen_trees,,,,,
Lmon,typec3pft,type,,area_type,surface type,,,,type_description,no,,,,character,,c3_plant_functional_types,,,,,
Lmon,typec4pft,type,,area_type,surface type,,,,type_description,no,,,,character,,c4_plant_functional_types,,,,,
,,,,,,,,,,,,,,,,,,,,,
Omon,olayer100m,depth,coordinate for 100 m ocean surface layer,depth,depth,Z,m,,,no,increasing,0,100,double,down,50.,0. 100.,,,,
Omon,depth100m,depth,coordinate value for 100 m ocean depth,depth,depth,Z,m,,,no,increasing,80,120,double,down,100.,,,,,
Omon,depth0m,depth,vertical coordinate for ocean surface,depth,depth,Z,m,,,no,increasing,0,100,double,down,0.,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,area: areacella,,
2,Snow Soot Content,kg m-2,the entire land portion of the grid cell is considered with snow soot content set to 0.0 in regions free of snow.,,sootsn,soot_content_of_surface_snow,,kg m-2,time: mean area: mean where land,,,,,,real,longitude latitude time,sootsn,landIce land,,area: areacella,,
1,Snow Age,day,When computing the time-mean here the time samples weighted by the mass of snow on the land portion of the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of snow on land.,,agesno,age_of_surface_snow,,day,time: mean (with samples weighted by snow mass) area: mean where land,,,,,,real,longitude latitude time,agesno,landIce land,,area: areacella,,
1,Snow Internal Temperature,K,This temperature is averaged over all the snow in the grid cell that rests on land or land ice. When computing the time-mean here the time samples weighted by the mass of snow on the land portion of the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of snow on land.,,tsn,temperature_in_surface_snow,,K,time: mean (with samples weighted by snow mass) area: mean where land,,,,,,real,longitude latitude time,tsn,landIce land,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,area: areacella,,
1,Surface Snow Melt,kg m-2 s-1,Computed as the total surface melt water on the land portion of the grid cell divided by the land area in the grid cell; report as 0.0 for snow-free land regions; report as 0.0 where the land fraction is 0.,,snm,surface_snow_melt_flux,,kg m-2 s-1,time: mean area: mean where land,,,,,,real,longitude latitude time,snm,landIce land,,area: areacella,,
1,Surface Snow and Ice Sublimation Flux,kg m-2 s-1,The snow and ice sublimation flux is the loss of snow and ice mass resulting from their conversion to water vapor. Computed as the total sublimation on the land portion of the grid cell divided by the land area in the grid cell; reported as 0.0 for snow-free land regions; reported as 0.0 where the land fraction is 0.,,sbl,surface_snow_and_ice_sublimation_flux,,kg m-2 s-1,time: mean area: mean where land,,,,,,real,longitude latitude time,sbl,landIce land,,area: areacella,,
1,Downward Heat Flux into Snow Where Land over Land,W m-2,the net downward heat flux from the atmosphere into the snow that lies on land divided by the land area in the grid cell; reported as 0.0 for snow-free land regions or where the land fraction is 0.,,hfdsn,surface_downward_heat_flux_in_snow,,W m-2,time: mean area: mean where land,,,,,down,real,longitude latitude time,hfdsn,landIce land,,area: areacella,,
3,Permafrost Layer Thickness,m,where land over land: This is the mean thickness of the permafrost layer in the land portion of the grid cell. Reported as 0.0 in permafrost-free regions.,,tpf,permafrost_layer_thickness,,m,time: mean area: mean where land,,,,,,real,longitude latitude time,tpf,landIce land,,area: areacella,,
3,Liquid Water Content of Permafrost Layer,kg m-2,where land over land i.e. this is the total mass of liquid water contained within the permafrost layer within the land portion of a grid cell divided by the area of the land portion of the cell.,Why do you want to know mass of liquid water? Are you studying the seaasonal melting/freezing cycle? Don't you care about how much frozen water is tied up as permafrost?,pflw,liquid_water_content_of_permafrost_layer,,kg m-2,time: mean area: mean where land,,,,,,real,longitude latitude time,pflw,landIce land,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
CMOR Table OImon: Monthly Mean Ocean Cryosphere Fields,,,,,OImon,mon,,,,,,,,,,,,,,,,
(All saved on the ocean grid; unless otherwise indicated values are averaged over only the ocean portion of each grid cell and report 0.0 where ocean fraction is 0.),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
In CMOR Table OImon: Monthly Mean Ocean Cryosphere Fields,,,,,OImon,mon,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
priority,long name,units,comment,questions & notes,output variable name,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency,cell_measures,flag_values,flag_meanings
1,Sea Ice Area Fraction,%,fraction of grid cell covered by sea ice.,,sic,sea_ice_area_fraction,,%,time: mean,,,,,,real,longitude latitude time,sic,seaIce ocean,,area: areacello,,
1,Sea Ice Thickness,m,the mean thickness of sea ice in the ocean portion of the grid cell (averaging over the entire ocean portion including the ice-free fraction). Reported as 0.0 in regions free of sea ice.,,sit,sea_ice_thickness,,m,time: mean area: mean where sea,,,,,,real,longitude latitude time,sit,seaIce ocean,,area: areacello,,
1,Sea Ice Plus Surface Snow Amount,kg m-2,the mass per unit area of sea ice plus snow in the ocean portion of the grid cell (averaging over the entire ocean portion including the ice-free fraction). Reported as 0.0 in regions free of sea ice.,,sim,sea_ice_and_surface_snow_amount,,kg m-2,time: mean area: mean where sea,,,,,,real,longitude latitude time,sim,seaIce ocean,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,,,
1,Water Evaporation Flux from Sea Ice,kg m-2 s-1,the average rate that water mass evaporates (or sublimates) from the sea ice surface (i.e. kg/s) divided by the area of the ocean (i.e. open ocean + sea ice) portion of the grid cell. This quantity multiplied both by the oean area of the grid cell and by the length of the month should yield the total mass of water evaporated (or sublimated) from the sea ice. Reported as 0.0 in regions free of sea ice. [This was computed differently in CMIP3.],,evap,water_evaporation_flux,,kg m-2 s-1,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,evap,seaIce,,area: areacello,,
1,Snow Depth,m,the mean thickness of snow in the ocean portion of the grid cell (averaging over the entire ocean portion including the snow-free ocean fraction). Reported as 0.0 in regions free of snow-covered sea ice.,,snd,surface_snow_thickness,,m,time: mean area: mean where sea,,,,,,real,longitude latitude time,snd,seaIce,,area: areacello,,
2,Surface Snow Area Fraction,%,Fraction of entire grid cell covered by snow that lies on sea ice; exclude snow that lies on land or land ice.,,snc,surface_snow_area_fraction,,%,time: mean,,,,,,real,longitude latitude time,snc,seaIce,,area: areacello,,
1,Sea Ice Albedo,1,Reported as missing if there is no sunlight or if a region is free of sea ice.,This variable may be omitted unless the answers to the following questions are obvious: Will this vary from year to year or is it a property of bare sea ice and sun angle? How is the time-mean calculated?,ialb,sea_ice_albedo,,1,time: mean area: mean where sea_ice,,,,,,real,longitude latitude time,ialb,seaIce,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,,,
3,Sea Ice Salinity,psu,When computing the time-mean here the time-samples weighted by the mass of sea ice in the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,ssi,sea_ice_salinity,,psu,time: mean (weighted by mass of sea ice),,,,,,real,longitude latitude time,ssi,seaIce,,area: areacello,,
1,Surface Temperature of Sea Ice,K,When computing the time-mean here the time-samples weighted by the area of sea ice in the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice. Note this will be the surface snow temperature in regions where snow covers the sea ice.,,tsice,surface_temperature,,K,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,tsice,seaIce,,area: areacello,,
1,Temperature at Interface Between Sea Ice and Snow,K,When computing the time-mean here the time-samples weighted by the area of snow-covered sea ice in the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of snow-covered sea ice.,,tsnint,sea_ice_surface_temperature,,K,time: mean (weighted by area of snow-covered sea ice),,,,,,real,longitude latitude time,tsnint,seaIce,,area: areacello,,
1,Surface Rainfall Rate into the Sea Ice Portion of the Grid Cell,kg m-2 s-1,where sea ice over sea: this is the the water mass per unit time falling as rain onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions). Reported as 0. in regions free of sea ice.,,pr,rainfall_flux,,kg m-2 s-1,time: mean area: mean where sea_ice over sea,,,,,,real,longitude latitude time,pr,seaIce,,area: areacello,,
1,Surface Snowfall Rate into the Sea Ice Portion of the Grid Cell,kg m-2 s-1,where sea ice over sea: this is computed as the total mass per unit time of solid-phase precipitation falling onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions). Reported as 0. in regions free of sea ice. (Snowfall flux includes all types of solid-phase precipitation.),,prsn,snowfall_flux,,kg m-2 s-1,time: mean area: mean where sea_ice over sea,,,,,,real,longitude latitude time,prsn,seaIce,,area: areacello,,
3,Age of Sea Ice,years,When computing the time-mean here the time samples weighted by the mass of sea ice in the grid cell are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,ageice,age_of_sea_ice,,years,time: mean (weighted b mass of sea ice),,,,,,real,longitude latitude time,ageice,seaIce,,area: areacello,,
1,Frazil Sea Ice Growth (Leads) Rate,kg m-2 s-1,the rate of change of sea ice mass due to frazil sea ice formation divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice.,,grFrazil,tendency_of_sea_ice_amount_due_to_frazil_ice_accumulation_in_leads,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,grFrazil,seaIce,,area: areacello,,
1,Congelation Sea Ice Growth Rate,kg m-2 s-1,the rate of change of sea ice mass due to congelation sea ice divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice.,,grCongel,tendency_of_sea_ice_amount_due_to_congelation_ice_accumulation,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,grCongel,seaIce,,area: areacello,,
1,Lateral Sea Ice Growth Rate,kg m-2 s-1,the rate of change of sea ice mass due to lateral growth alone of the sea ice divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice.,,grLateral,tendency_of_sea_ice_amount_due_to_lateral_growth_of_ice_floes,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,grLateral,seaIce,,area: areacello,,
1,Snow-Ice Formation Rate,kg m-2 s-1,the rate of change of sea ice mass due to transformation of snow to sea ice divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of snow-covered sea ice.,,snoToIce,tendency_of_sea_ice_amount_due_to_snow_conversion,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,snoToIce,seaIce,,area: areacello,,
1,Snow Melt Rate,kg m-2 s-1,the rate of change of snow mass due to melting divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice. Includes falling snow that melts on impact with the surface.,,snomelt,surface_snow_melt_flux,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,snomelt,seaIce,,area: areacello,,
1,Rate of Melt at Upper Surface of Sea Ice,kg m-2 s-1,the rate of change of sea ice mass due to melting at its upper surface divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice. Does not include rate of change of snow mass.,,tmelt,tendency_of_sea_ice_amount_due_to_surface_melting,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,tmelt,seaIce,,area: areacello,,
1,Rate of Melt at Sea Ice Base,kg m-2 s-1,the rate of change of sea ice mass due to melting at its lower surface divided by the area of the ocean portion of the grid cell. Reported as 0.0 in regions free of sea ice.,,bmelt,tendency_of_sea_ice_amount_due_to_basal_melting,,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time,bmelt,seaIce,,area: areacello,,
2,Sea Ice Heat Content,J m-2,Ice at 0 Celsius is assumed taken to have a heat content of 0 J. When averaging over time this quantity is weighted by the mass of sea ice. Reported as missing in regions free of sea ice. Does not include heat content of snow.,,hcice,integral_of_sea_ice_temperature_wrt_depth_expressed_as_heat_content,,J m-2,time: mean (weighted by mass of sea ice),,,,,,real,longitude latitude time,hcice,seaIce,,area: areacello,,
1,Downwelling Shortwave over Sea Ice,W m-2,the downwelling shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted.,rsdssi,surface_downwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time,rsdssi,seaIce,,area: areacello,,
1,Upward Shortwave over Sea Ice,W m-2,the upward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted.,rsussi,surface_upwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,rsussi,seaIce,,area: areacello,,
2,Downwelling Long Wave over Sea Ice,W m-2,the downwelling longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,,rldssi,surface_downwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time,rldssi,seaIce,,area: areacello,,
2,Upward Long Wave over Sea Ice,W m-2,the upward longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,,rlussi,surface_upwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,rlussi,seaIce,,area: areacello,,
2,Surface Upward Sensible Heat Flux over Sea Ice,W m-2,the upward sensible heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,,hfssi,surface_upward_sensible_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,hfssi,seaIce,,area: areacello,,
2,Surface Upward Latent Heat Flux over Sea Ice,W m-2,the upward latent heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,,hflssi,surface_upward_latent_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,hflssi,seaIce,,area: areacello,,
2,Sublimation over Sea Ice,kg m-2 s-1,the upward flux of water vapor to the atmosphere due to sublimation of snow and sea ice in regions of sea ice divided by the area of the ocean portion of the grid cell.,,sblsi,surface_snow_and_ice_sublimation_flux,,kg m-2 s-1,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time,sblsi,seaIce,,area: areacello,,
1,X-Component of Sea Ice Mass Transport,kg s-1,The sea ice mass transport is 0.0 in ice-free regions of the ocean. Snow is included in calculation of mass.,,transix,sea_ice_x_transport,,kg s-1,time: mean,,,,,,real,longitude latitude time,transix,seaIce,,,,
1,Y-Component of Sea Ice Mass Transport,kg s-1,The sea ice mass transport is 0.0 in ice-free regions of the ocean. Snow is included in calculation of mass.,,transiy,sea_ice_y_transport,,kg s-1,time: mean,,,,,,real,longitude latitude time,transiy,seaIce,,,,
2,Sea Ice Mass Transport Through Fram Strait,kg s-1,,,transifs,sea_ice_transport_across_line,,kg s-1,time: mean,,,,,,real,time,transifs,seaIce,,,,
2,X-Component of Atmospheric Stress On Sea Ice,N m-2,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,strairx,surface_downward_x_stress,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairx,seaIce,,,,
2,Y-Component of Atmospheric Stress On Sea Ice,N m-2,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,strairy,surface_downward_y_stress,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairy,seaIce,,,,
2,X-Component of Ocean Stress On Sea Ice,N m-2,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Report as missing in regions free of sea ice.,,strocnx,upward_x_stress_at_sea_ice_base,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocnx,seaIce ocean,,,,
2,Y-Component of Ocean Stress On Sea Ice,N m-2,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,strocny,upward_y_stress_at_sea_ice_base,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocny,seaIce ocean,,,,
2,Compressive Sea Ice Strength,N m-1,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,streng,compressive_strength_of_sea_ice,,N m-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,streng,seaIce,,area: areacello,,
2,Strain Rate Divergence of Sea Ice,s-1,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,divice,divergence_of_sea_ice_velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,divice,seaIce,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,,,
2,Eastward Derivative of Northward Sea Ice Velocity,s-1,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,eshrice,eastward_derivative_of_northward_sea_ice_velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,eshrice,seaIce,,area: areacello,,
2,Northward Derivative of Eastward Sea Ice Velocity,s-1,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,nshrice,northward_derivative_of_eastward_sea_ice_velocity,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,nshrice,seaIce,,area: areacello,,
2,Sea Ice Ridging Rate,s-1,When computing the time-mean here the time samples weighted by the area of sea ice are accumulated and then divided by the sum of the weights. Reported as missing in regions free of sea ice.,,ridgice,tendency_of_sea_ice_area_fraction_due_to_ridging,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,ridgice,seaIce,,area: areacello,,
,,,,,,,,,,,,,,,,,,,,,,
CMOR Table aero: Monthly Mean Aerosol-Related Fields,,,,,aero,mon,,,,,,,,,,,,,,,,
(All Saved on the Atmospheric Grid),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
In CMOR Table aero: 2-D fields on atmospheric grid,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
priority,long name,units,comment,questions & notes,output variable name,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency,cell_measures,flag_values,flag_meanings
,Aerosol Optics,,,,,,,,,,,,,,,,,,,,,
1,Ambient Aerosol Optical Thickness at 550 nm,1,AOD from the ambient aerosls (i.e. includes aerosol water). Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types.,,od550aer,atmosphere_optical_thickness_due_to_ambient_aerosol,,1,time: mean,,,,,,real,longitude latitude time,od550aer,aerosol,,area: areacella,,
